Seed,N,Subset_Key,Split_Number,Repeat,Fold,Model,Feature_Map,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Support_Vectors,Kernel_Lambda_Min,Kernel_Condition_Number,Elapsed_Seconds,Balanced_Accuracy,MCC,F1,ROC_AUC,Specificity,Sensitivity,Unsafe_Acceptance,TN,FP,FN,TP
4533,64,S4533_N64,1,1,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,47,0.0040350412492562,1849.470624733117,0.1232445240020752,0.875,0.7745966692414834,0.8571428571428571,0.796875,1.0,0.75,0.0,8,0,2,6
4533,64,S4533_N64,2,1,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0080108018289969,1716.515981219509,0.0906088352203369,0.5,0.0,0.5,0.40625,0.5,0.5,0.5,4,4,4,4
4533,64,S4533_N64,2,1,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,45,0.0100283962418115,777.9530277578874,0.1669478416442871,0.4375,-0.1348399724926484,0.3076923076923077,0.609375,0.625,0.25,0.375,5,3,6,2
4533,64,S4533_N64,2,1,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,47,,,0.0122914314270019,0.625,0.3779644730092272,0.4,0.6875,1.0,0.25,0.0,8,0,6,2
4533,64,S4533_N64,2,1,2,Separable_Control,Separable_Control,48,16,24,24,8,8,42,0.0023589624444267,9728.84628428642,0.0788989067077636,0.5,0.0,0.5,0.375,0.5,0.5,0.5,4,4,4,4
4533,64,S4533_N64,2,1,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,44,0.0091470804774295,948.7499246737598,0.120948314666748,0.6875,0.4803844614152613,0.5454545454545454,0.765625,1.0,0.375,0.0,8,0,5,3
4533,64,S4533_N64,3,1,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0051007461687057,2816.135723434309,0.0918972492218017,0.4375,-0.1601281538050871,0.5714285714285714,0.4375,0.125,0.75,0.875,1,7,2,6
4533,64,S4533_N64,3,1,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,42,0.0034136281873749,2212.390746489287,0.1641244888305664,0.4375,-0.1348399724926484,0.5263157894736842,0.53125,0.25,0.625,0.75,2,6,3,5
4533,64,S4533_N64,3,1,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,44,,,0.0101842880249023,0.5,0.0,0.5555555555555556,0.484375,0.375,0.625,0.625,3,5,3,5
4533,64,S4533_N64,3,1,3,Separable_Control,Separable_Control,48,16,24,24,8,8,48,0.0003970861839857,57944.69739211512,0.0693213939666748,0.75,0.5,0.75,0.703125,0.75,0.75,0.25,6,2,2,6
4533,64,S4533_N64,3,1,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.0038232126423868,2220.828259579475,0.1037559509277343,0.4375,-0.1259881576697424,0.4705882352941176,0.375,0.375,0.5,0.625,3,5,4,4
4533,64,S4533_N64,4,1,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0057149582534213,2457.101408071675,0.0882167816162109,0.75,0.5,0.75,0.78125,0.75,0.75,0.25,6,2,2,6
4533,64,S4533_N64,4,1,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,46,0.0156257087661338,464.4802223267568,0.1574072837829589,0.6875,0.4045199174779452,0.7368421052631579,0.8125,0.5,0.875,0.5,4,4,1,7
4533,64,S4533_N64,4,1,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.011066198348999,0.75,0.5773502691896258,0.8,0.890625,0.5,1.0,0.5,4,4,0,8
4533,64,S4533_N64,4,1,4,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0015356690536118,15268.472718176752,0.0680100917816162,0.625,0.25,0.625,0.65625,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,4,1,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0187871214888991,442.0249902626299,0.1050705909729003,0.6875,0.3779644730092272,0.7058823529411765,0.6875,0.625,0.75,0.375,5,3,2,6
4533,64,S4533_N64,5,2,1,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0170721180042705,756.0867248567256,0.0845839977264404,0.625,0.25,0.625,0.625,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,5,2,1,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,45,0.0209805721977324,329.9983356680522,0.1572396755218505,0.875,0.75,0.875,0.859375,0.875,0.875,0.125,7,1,1,7
4533,64,S4533_N64,5,2,1,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.0103940963745117,0.5,0.0,0.5555555555555556,0.5,0.375,0.625,0.625,3,5,3,5
4533,64,S4533_N64,5,2,1,Separable_Control,Separable_Control,48,16,24,24,8,8,42,0.004034573361882,5724.615194533953,0.0677297115325927,0.3125,-0.3779644730092272,0.3529411764705882,0.421875,0.25,0.375,0.75,2,6,5,3
4533,64,S4533_N64,5,2,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.0236939986448316,340.46833930836567,0.1041362285614013,0.6875,0.3779644730092272,0.7058823529411765,0.765625,0.625,0.75,0.375,5,3,2,6
4533,64,S4533_N64,6,2,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0053074534782407,2524.8916214505766,0.0970757007598877,0.375,-0.25,0.375,0.328125,0.375,0.375,0.625,3,5,5,3
4533,64,S4533_N64,6,2,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,43,0.0038773014312324,1834.27548405552,0.1820034980773925,0.4375,-0.1259881576697424,0.4705882352941176,0.5,0.375,0.5,0.625,3,5,4,4
4533,64,S4533_N64,6,2,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0113112926483154,0.625,0.2886751345948129,0.5,0.5,0.875,0.375,0.125,7,1,5,3
4533,64,S4533_N64,6,2,2,Separable_Control,Separable_Control,48,16,24,24,8,8,48,0.0003045220317517,77125.45789240136,0.0712842941284179,0.625,0.25,0.625,0.734375,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,6,2,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,44,0.0046553594516596,1672.2836818419778,0.1309425830841064,0.4375,-0.1259881576697424,0.4705882352941176,0.546875,0.375,0.5,0.625,3,5,4,4
4533,64,S4533_N64,7,2,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,48,0.0104393410217356,1422.9260537633998,0.1059565544128418,0.625,0.2886751345948129,0.7,0.640625,0.375,0.875,0.625,3,5,1,7
4533,64,S4533_N64,7,2,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,47,0.0111956414775189,734.7848770725534,0.1508893966674804,0.5,0.0,0.6,0.71875,0.25,0.75,0.75,2,6,2,6
4533,64,S4533_N64,7,2,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,47,,,0.0107944011688232,0.75,0.5,0.75,0.78125,0.75,0.75,0.25,6,2,2,6
4533,64,S4533_N64,7,2,3,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.00296165354177,7663.652241617911,0.0711207389831543,0.5625,0.2581988897471611,0.6956521739130435,0.78125,0.125,1.0,0.875,1,7,0,8
4533,64,S4533_N64,7,2,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.009438278939555,960.7773774035888,0.1087253093719482,0.4375,-0.1348399724926484,0.5263157894736842,0.5625,0.25,0.625,0.75,2,6,3,5
4533,64,S4533_N64,8,2,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0054079097373213,2519.1129186066573,0.0875802040100097,0.625,0.25,0.625,0.65625,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,8,2,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,43,0.0037231289905868,1981.8299608094303,0.1842591762542724,0.5,0.0,0.5555555555555556,0.46875,0.375,0.625,0.625,3,5,3,5
4533,64,S4533_N64,8,2,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.0118334293365478,0.4375,-0.1259881576697424,0.4705882352941176,0.5,0.375,0.5,0.625,3,5,4,4
4533,64,S4533_N64,8,2,4,Separable_Control,Separable_Control,48,16,24,24,8,8,43,0.0006976143967554,33935.3611387499,0.0804810523986816,0.4375,-0.1259881576697424,0.4705882352941176,0.453125,0.375,0.5,0.625,3,5,4,4
4533,64,S4533_N64,8,2,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,42,0.0048396986993341,1742.3058315803903,0.1217248439788818,0.5,0.0,0.5,0.4375,0.5,0.5,0.5,4,4,4,4
4533,64,S4533_N64,9,3,1,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0064396158154724,2136.027451131579,0.0679385662078857,0.625,0.2886751345948129,0.7,0.59375,0.375,0.875,0.625,3,5,1,7
4533,64,S4533_N64,9,3,1,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,44,0.0049219532221452,1453.085434590056,0.100726842880249,0.5625,0.1348399724926484,0.631578947368421,0.625,0.375,0.75,0.625,3,5,2,6
4533,64,S4533_N64,9,3,1,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0111570358276367,0.75,0.5163977794943222,0.7142857142857143,0.78125,0.875,0.625,0.125,7,1,3,5
4533,64,S4533_N64,9,3,1,Separable_Control,Separable_Control,48,16,24,24,8,8,46,0.0004935909038627,47830.74858314298,0.0666518211364746,0.6875,0.3779644730092272,0.6666666666666666,0.671875,0.75,0.625,0.25,6,2,3,5
4533,64,S4533_N64,9,3,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0051613744795855,1524.717883339418,0.0756697654724121,0.5625,0.1348399724926484,0.631578947368421,0.6875,0.375,0.75,0.625,3,5,2,6
4533,64,S4533_N64,10,3,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0104176816359193,1345.055953545379,0.0589778423309326,0.5625,0.1259881576697424,0.5882352941176471,0.671875,0.5,0.625,0.5,4,4,3,5
4533,64,S4533_N64,10,3,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,47,0.0125292729282421,613.0749764688308,0.1023626327514648,0.625,0.25,0.625,0.640625,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,10,3,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0070271492004394,0.4375,-0.1348399724926484,0.5263157894736842,0.5625,0.25,0.625,0.75,2,6,3,5
4533,64,S4533_N64,10,3,2,Separable_Control,Separable_Control,48,16,24,24,8,8,44,0.0009580495480578,23732.70574757525,0.0490005016326904,0.5,0.0,0.4285714285714285,0.484375,0.625,0.375,0.375,5,3,5,3
4533,64,S4533_N64,10,3,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,44,0.0125358535627719,691.5214427341523,0.072117805480957,0.5,0.0,0.5,0.53125,0.5,0.5,0.5,4,4,4,4
4533,64,S4533_N64,11,3,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0051964004795286,2746.713537643296,0.0663492679595947,0.5625,0.1259881576697424,0.5882352941176471,0.59375,0.5,0.625,0.5,4,4,3,5
4533,64,S4533_N64,11,3,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,42,0.0037098411485827,2025.801007383994,0.1150741577148437,0.5625,0.1259881576697424,0.5882352941176471,0.671875,0.5,0.625,0.5,4,4,3,5
4533,64,S4533_N64,11,3,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.007798433303833,0.625,0.2581988897471611,0.5714285714285714,0.53125,0.75,0.5,0.25,6,2,4,4
4533,64,S4533_N64,11,3,3,Separable_Control,Separable_Control,48,16,24,24,8,8,46,0.0004486338773873,51786.78376769436,0.0474412441253662,0.5625,0.1348399724926484,0.631578947368421,0.640625,0.375,0.75,0.625,3,5,2,6
4533,64,S4533_N64,11,3,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0039757830254117,2143.6429597374995,0.0748233795166015,0.625,0.25,0.625,0.6875,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,12,3,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0104476582244746,1236.021017783798,0.0595521926879882,0.625,0.2581988897471611,0.5714285714285714,0.625,0.75,0.5,0.25,6,2,4,4
4533,64,S4533_N64,12,3,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,45,0.0087163232802202,785.2031297663876,0.1062829494476318,0.625,0.2886751345948129,0.5,0.765625,0.875,0.375,0.125,7,1,5,3
4533,64,S4533_N64,12,3,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.0068733692169189,0.5625,0.1348399724926484,0.4615384615384615,0.5625,0.75,0.375,0.25,6,2,5,3
4533,64,S4533_N64,12,3,4,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0014674032901532,15890.661820287854,0.052652359008789,0.5,0.0,0.4285714285714285,0.53125,0.625,0.375,0.375,5,3,5,3
4533,64,S4533_N64,12,3,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0124960058662757,637.8820383041406,0.0918617248535156,0.625,0.2886751345948129,0.5,0.625,0.875,0.375,0.125,7,1,5,3
4533,64,S4533_N64,13,4,1,Custom_Domain,Custom_Domain,48,16,24,24,8,8,45,0.0060830513585375,2330.746531095961,0.0641951560974121,0.5,0.0,0.5555555555555556,0.53125,0.375,0.625,0.625,3,5,3,5
4533,64,S4533_N64,13,4,1,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,43,0.0038539639758386,1927.3919696513055,0.1092903614044189,0.5625,0.1259881576697424,0.5882352941176471,0.59375,0.5,0.625,0.5,4,4,3,5
4533,64,S4533_N64,13,4,1,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.0071635246276855,0.5,0.0,0.6,0.515625,0.25,0.75,0.75,2,6,2,6
4533,64,S4533_N64,13,4,1,Separable_Control,Separable_Control,48,16,24,24,8,8,44,0.0006292892038727,37187.82406095119,0.0510470867156982,0.4375,-0.1348399724926484,0.5263157894736842,0.53125,0.25,0.625,0.75,2,6,3,5
4533,64,S4533_N64,13,4,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.0041162469399049,2043.922945120466,0.0741915702819824,0.5,0.0,0.5555555555555556,0.546875,0.375,0.625,0.625,3,5,3,5
4533,64,S4533_N64,14,4,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0064926771174577,2007.8075387426431,0.0627820491790771,0.625,0.25,0.625,0.59375,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,14,4,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,43,0.0051230984209532,1427.4077467686825,0.1042160987854003,0.6875,0.3779644730092272,0.6666666666666666,0.734375,0.75,0.625,0.25,6,2,3,5
4533,64,S4533_N64,14,4,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,44,,,0.0076141357421875,0.625,0.2886751345948129,0.5,0.5625,0.875,0.375,0.125,7,1,5,3
4533,64,S4533_N64,14,4,2,Separable_Control,Separable_Control,48,16,24,24,8,8,46,0.0004174065629614,55722.72062760126,0.0480055809020996,0.625,0.2581988897471611,0.5714285714285714,0.703125,0.75,0.5,0.25,6,2,4,4
4533,64,S4533_N64,14,4,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0059759988868456,1366.710937740498,0.0764293670654296,0.6875,0.4045199174779452,0.6153846153846154,0.65625,0.875,0.5,0.125,7,1,4,4
4533,64,S4533_N64,15,4,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.005999859559762,2425.4305078790844,0.0610044002532959,0.6875,0.3779644730092272,0.6666666666666666,0.75,0.75,0.625,0.25,6,2,3,5
4533,64,S4533_N64,15,4,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,46,0.0120619725574019,637.1588964182228,0.1110823154449462,0.875,0.75,0.875,0.9375,0.875,0.875,0.125,7,1,1,7
4533,64,S4533_N64,15,4,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,47,,,0.0078518390655517,0.6875,0.3779644730092272,0.6666666666666666,0.875,0.75,0.625,0.25,6,2,3,5
4533,64,S4533_N64,15,4,3,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0020664291335268,11121.238252100811,0.0659012794494628,0.75,0.5773502691896258,0.6666666666666666,0.78125,1.0,0.5,0.0,8,0,4,4
4533,64,S4533_N64,15,4,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0151389993424256,580.5077895624328,0.0749239921569824,0.75,0.5163977794943222,0.7142857142857143,0.890625,0.875,0.625,0.125,7,1,3,5
4533,64,S4533_N64,16,4,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0070586801534798,1869.3771521928768,0.0589644908905029,0.5625,0.1259881576697424,0.5333333333333333,0.578125,0.625,0.5,0.375,5,3,4,4
4533,64,S4533_N64,16,4,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,43,0.0038182667908742,1811.2734182297904,0.1021146774291992,0.5625,0.1601281538050871,0.3636363636363636,0.59375,0.875,0.25,0.125,7,1,6,2
4533,64,S4533_N64,16,4,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.007519245147705,0.625,0.3779644730092272,0.4,0.484375,1.0,0.25,0.0,8,0,6,2
4533,64,S4533_N64,16,4,4,Separable_Control,Separable_Control,48,16,24,24,8,8,46,0.0006594421636611,35373.49318870432,0.0477590560913085,0.5625,0.1259881576697424,0.5333333333333333,0.53125,0.625,0.5,0.375,5,3,4,4
4533,64,S4533_N64,16,4,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,47,0.0044626946435511,1794.264879376747,0.07989501953125,0.6875,0.4803844614152613,0.5454545454545454,0.671875,1.0,0.375,0.0,8,0,5,3
4533,64,S4533_N64,17,5,1,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0050567511676499,2672.332504375877,0.0618073940277099,0.5,0.0,0.2,0.5625,0.875,0.125,0.125,7,1,7,1
4533,64,S4533_N64,17,5,1,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,45,0.0033010670166831,2084.868203508502,0.1008737087249755,0.75,0.5163977794943222,0.7777777777777778,0.859375,0.625,0.875,0.375,5,3,1,7
4533,64,S4533_N64,17,5,1,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,47,,,0.0071961879730224,0.75,0.5163977794943222,0.7142857142857143,0.671875,0.875,0.625,0.125,7,1,3,5
4533,64,S4533_N64,17,5,1,Separable_Control,Separable_Control,48,16,24,24,8,8,45,0.0004446759891801,53158.60513982422,0.0484945774078369,0.5,0.0,0.5,0.59375,0.5,0.5,0.5,4,4,4,4
4533,64,S4533_N64,17,5,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.0034416884303799,2317.481699252673,0.0709993839263916,0.6875,0.3779644730092272,0.7058823529411765,0.765625,0.625,0.75,0.375,5,3,2,6
4533,64,S4533_N64,18,5,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0055685990647582,2359.6798028133035,0.0598595142364501,0.5,0.0,0.5,0.4375,0.5,0.5,0.5,4,4,4,4
4533,64,S4533_N64,18,5,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,43,0.0036624347336878,1787.1095465680687,0.1235632896423339,0.5,0.0,0.5555555555555556,0.625,0.375,0.625,0.625,3,5,3,5
4533,64,S4533_N64,18,5,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,47,,,0.0070016384124755,0.625,0.2886751345948129,0.5,0.625,0.875,0.375,0.125,7,1,5,3
4533,64,S4533_N64,18,5,2,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0005943830317833,39806.17731336025,0.0506505966186523,0.625,0.25,0.625,0.671875,0.625,0.625,0.375,5,3,3,5
4533,64,S4533_N64,18,5,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.0044855089126502,1671.4830526450703,0.0737209320068359,0.625,0.2581988897471611,0.5714285714285714,0.65625,0.75,0.5,0.25,6,2,4,4
4533,64,S4533_N64,19,5,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0057504512587721,2462.7696898978274,0.059758186340332,0.375,-0.25,0.375,0.359375,0.375,0.375,0.625,3,5,5,3
4533,64,S4533_N64,19,5,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,42,0.0130804838606437,592.5907432180536,0.1042916774749755,0.4375,-0.1348399724926484,0.5263157894736842,0.453125,0.25,0.625,0.75,2,6,3,5
4533,64,S4533_N64,19,5,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,44,,,0.0071167945861816,0.6875,0.3779644730092272,0.7058823529411765,0.578125,0.625,0.75,0.375,5,3,2,6
4533,64,S4533_N64,19,5,3,Separable_Control,Separable_Control,48,16,24,24,8,8,45,0.002837399142491,8029.42968182485,0.0506942272186279,0.5,0.0,0.6,0.546875,0.25,0.75,0.75,2,6,2,6
4533,64,S4533_N64,19,5,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,44,0.0117742854631359,736.7191767597617,0.072655439376831,0.4375,-0.1259881576697424,0.4,0.34375,0.5,0.375,0.5,4,4,5,3
4533,64,S4533_N64,20,5,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.0069659825812879,1989.4042169738152,0.0602023601531982,0.75,0.5163977794943222,0.7777777777777778,0.796875,0.625,0.875,0.375,5,3,1,7
4533,64,S4533_N64,20,5,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,44,0.0118354721942837,637.0867785249491,0.102910041809082,0.75,0.5,0.75,0.890625,0.75,0.75,0.25,6,2,2,6
4533,64,S4533_N64,20,5,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,48,,,0.0073411464691162,0.6875,0.4045199174779452,0.6153846153846154,0.703125,0.875,0.5,0.125,7,1,4,4
4533,64,S4533_N64,20,5,4,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0031351945152127,7358.070062671562,0.0479450225830078,0.75,0.5163977794943222,0.7142857142857143,0.78125,0.875,0.625,0.125,7,1,3,5
4533,64,S4533_N64,20,5,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0142984095920449,602.1159906436039,0.0734846591949462,0.75,0.5,0.75,0.84375,0.75,0.75,0.25,6,2,2,6
4534,16,S4534_N16,1,1,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.1803347291369672,20.27317322781618,0.0203335285186767,0.25,-0.5773502691896258,0.0,0.5,0.5,0.0,0.5,1,1,2,0
4534,16,S4534_N16,1,1,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.2643874132976282,9.20604676556467,0.0322692394256591,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,1,1,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0072104930877685,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,1,1,1,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.0765655026422234,76.84688821037224,0.0183329582214355,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,1,1,1,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.3609622949194976,7.288937341658205,0.0233056545257568,0.25,-0.5773502691896258,0.0,0.5,0.5,0.0,0.5,1,1,2,0
4534,16,S4534_N16,2,1,2,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.0754993469916826,50.205750015579405,0.0313434600830078,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,2,1,2,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,11,0.0682020113781856,42.0627658201924,0.051786184310913,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,2,1,2,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0066304206848144,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,2,1,2,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.0272013387831232,215.4076697020845,0.0183660984039306,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4534,16,S4534_N16,2,1,2,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,11,0.0804575457600271,36.92761122904621,0.0293381214141845,0.25,-0.5773502691896258,0.4,0.5,0.0,0.5,1.0,0,2,1,1
4534,16,S4534_N16,3,1,3,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.1071591585855602,39.39320085070558,0.0205080509185791,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4534,16,S4534_N16,3,1,3,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.067935449086087,45.06468209527455,0.0363078117370605,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4534,16,S4534_N16,3,1,3,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,11,,,0.0070056915283203,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4534,16,S4534_N16,3,1,3,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.0588252530029508,100.13252824049918,0.0179848670959472,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,2,2,0
4534,16,S4534_N16,3,1,3,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.0701511032413584,46.38250885036551,0.0235130786895751,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4534,16,S4534_N16,4,1,4,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.1577642093422447,21.51124528846893,0.0212109088897705,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4534,16,S4534_N16,4,1,4,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.2307703867849606,9.14998587838903,0.0311267375946044,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4534,16,S4534_N16,4,1,4,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.007303237915039,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4534,16,S4534_N16,4,1,4,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.0531637235606142,113.74973743660874,0.01743745803833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4534,16,S4534_N16,4,1,4,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.2341182579558003,10.06341830155982,0.024421215057373,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4534,16,S4534_N16,5,2,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.1838576037562989,19.02363046415717,0.0210969448089599,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4534,16,S4534_N16,5,2,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.2187647833682485,10.13330542307048,0.0333137512207031,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4534,16,S4534_N16,5,2,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0072789192199707,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
