Seed,N,Split_Number,Feature_Map,Kernel_SHA256,Valid_Kernel,Geometry_Status,Diagonal_Max_Error,Symmetry_Max_Error,Kernel_Min,Kernel_Max,Eigenvalue_Min,Eigenvalue_Max,Effective_Rank,Offdiag_Mean,Offdiag_SD,Intra_Class_Mean,Inter_Class_Mean,Intra_Minus_Inter,Centered_KTA
4524,64,2,Separable_Control,1bd2f4945ff647bdef0daa52df9dd4429df9db51db12df9b11bd29aa8abe09ee,True,PASS,1.3322676295501878e-15,4.440892098500626e-16,0.11084896182218068,1.0000000000000013,0.004397011440238505,22.515698318819126,8.609940949141158,0.4562251058766083,0.15034313722441264,0.45245431819832793,0.4598387774016268,-0.007384459203298888,0.047146029556701406
4524,64,2,ZZ_Linear,3b54856595ee316764bfd4a65dfe2bf10afb034ada0a3dcd87af992cc50e846e,True,PASS,1.9984014443252818e-15,3.3306690738754696e-16,8.643352578325773e-05,0.9999999999999993,0.019672009601189033,9.257123604251912,23.9570139955708,0.14882002808539313,0.16122684695671946,0.14611821949119744,0.1514092613214974,-0.005291041830299964,0.0836239365980163
4524,64,2,Pauli_Z_YY,7e4d0550d9bd4b5de15e3559e643cdbead450cc0d3fc79da07bc3229dc03c7be,True,PASS,2.6645352591003757e-15,2.7755575615628914e-16,3.1491533151453897e-07,0.9999999999999998,0.018005589806442956,8.450023222705621,23.153017269339408,0.12647740819868858,0.17612815796480824,0.12307021264055236,0.12974263727523586,-0.0066724246346834964,0.07582183473969886
4524,64,2,Custom_Domain,82b9fe3b4d4334e003341991b0685578188844c22c684f696ee81633fa951233,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,0.0008784267393479446,1.0000000000000018,0.009269154125350707,15.105073797632183,16.06699298202216,0.26930037440794424,0.1927233185995127,0.27252736989720316,0.26620783706407114,0.006319532833132024,0.10244733740452826
4524,64,3,Separable_Control,88bd74d6d1d6a6cfb414c3d453c562589fd239d6e396e7b9545f40f4d5487dd9,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,0.13155316457747207,1.0000000000000013,0.0022920965847380006,22.08633907822908,8.77329645613342,0.4464319735131683,0.1550062279001344,0.4547576910205184,0.43845316090195785,0.016304530118560534,0.11680586232095339
4524,64,3,ZZ_Linear,9ed116ca822f3426f8ea405fa9297441509dfa70935b529072c0b9f6d1c59ced,True,PASS,2.4424906541753444e-15,3.3306690738754696e-16,9.95061125869369e-06,0.9999999999999991,0.013258693609772419,10.067190615733473,22.627195203975862,0.1629324978031425,0.1683577697530362,0.16190653625694512,0.16391571095158167,-0.002009174694636545,0.09019492570340382
4524,64,3,Pauli_Z_YY,78ba10d81d13854df9eed83689551917424c0de3c5593dbcb2a99a6bee6771cb,True,PASS,2.220446049250313e-15,4.440892098500626e-16,1.1737204879918232e-06,0.9999999999999996,0.01225148338053375,9.228209543695009,21.807063001166927,0.1390708095191024,0.1843424413515536,0.13587310833851557,0.1421352731504981,-0.0062621648119825235,0.07433721408331559
4524,64,3,Custom_Domain,266ce481c889b4a9629be6f678a83d559690a3b7b253b600fadd03a362d519c6,True,PASS,1.3322676295501878e-15,4.440892098500626e-16,5.546922889627644e-05,1.0000000000000009,0.008729016494765061,14.528981630945903,16.509359225394235,0.2566506661657922,0.19334180018212943,0.2671272784282482,0.24661057941427186,0.02051669901397632,0.13999691844720155
4524,64,4,Separable_Control,bfed85f0d30b3c2224a307418bc1149749285755129543007b65f2eb8ceef693,True,PASS,1.3322676295501878e-15,4.440892098500626e-16,0.12886639653914733,1.0000000000000013,0.003029910651542357,22.447765703472122,8.574788624739563,0.45406198861599256,0.1537329757492674,0.46707494271615285,0.4415912409366722,0.025483701779480672,0.1442825572216407
4524,64,4,ZZ_Linear,957c9f1d82a4021a4f50015cd43a4cc9e9ef6857e475241f9e747b760f843b3f,True,PASS,1.9984014443252818e-15,2.7755575615628914e-16,1.5200232527468673e-05,0.9999999999999993,0.008858595546596881,10.002392450720532,22.9282078423987,0.15693319341789416,0.17129028221079143,0.16574893248006567,0.14848477681664646,0.01726415566341921,0.14157097502208846
4524,64,4,Pauli_Z_YY,248bd5ce5a139343c233c80f44d507177d8d7cd58be5e6065b4cd6ef48f3089f,True,PASS,2.6645352591003757e-15,3.3306690738754696e-16,1.1857442134732726e-06,0.9999999999999996,0.007792121706117734,9.053628950782542,22.44828056633527,0.13098507856625566,0.18306061972143858,0.14058009780868536,0.12178985179226048,0.018790246016424872,0.13701529432692516
4524,64,4,Custom_Domain,807f572341f784f75716a3735dc8a54b392a5055cc84fcffb3d35f3ada8ef946,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,3.150796098289776e-05,1.0000000000000018,0.0065908000090765554,14.903849635434693,16.34671419714894,0.2607987062630983,0.19594641898029216,0.2679872409216973,0.2539096938819409,0.014077547039756388,0.12420248066632163
4524,64,5,Separable_Control,8fd65de7d6f644e6fab20f5dc6154ccdc0643490839e5c3cdd17e83f6283568b,True,PASS,1.3322676295501878e-15,4.440892098500626e-16,0.13397925868925764,1.0000000000000013,0.003673921941296924,22.65001425293768,8.51378482282424,0.4583701857718326,0.15160438203308574,0.46258134679825064,0.4543344897881821,0.008246857010068553,0.09403778138061074
4524,64,5,ZZ_Linear,6a2a9b127b62bad9e261b0a8008a0570cd7ac9317b6b2aaf3f28186d2e8b135e,True,PASS,2.220446049250313e-15,2.7755575615628914e-16,1.1025016584676902e-05,0.9999999999999998,0.009512309617683706,9.889841151900434,22.544250480265024,0.1597081033457833,0.16936685394263987,0.16260468913180012,0.1569322086341838,0.005672480497616317,0.11008920762139433
4524,64,5,Pauli_Z_YY,1d5faa15636c9ce8bb0a4a11c4d0a4815480e20d7edde0cf43146d21d65f6c23,True,PASS,2.220446049250313e-15,3.3306690738754696e-16,4.724722187388081e-07,0.9999999999999998,0.008879391622097482,8.985778442760594,21.893362491762566,0.1369095892170011,0.1813681170968066,0.1363892596615179,0.13740823837433913,-0.0010189787128212224,0.08776050306280124
4524,64,5,Custom_Domain,706d0624cbe913a6556cda6faa89433e5c9fc8c1931c2ff64248798b4aa1b68d,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,5.8349788808839685e-05,1.0000000000000018,0.008635179020259294,15.462504385629728,15.409392286447131,0.27650072609807635,0.19755730122721163,0.28085288110162826,0.2723299108863391,0.008522970215289138,0.1060785685691082
4524,64,6,Separable_Control,ff1aec1c7f98d99f576dcae2bf7cfd7b874d6352d24bf47e254118763f0b7373,True,PASS,2.220446049250313e-15,4.440892098500626e-16,0.12481881131870029,1.0000000000000022,0.0018056073468364566,22.257789945212316,8.596907912030948,0.45030387106617487,0.15581941286603326,0.4544445248466249,0.446335744526577,0.008108780320047915,0.09177033564457066
4524,64,6,ZZ_Linear,f379753080dd418280b50b3018dd5be99961c563200edd73ab52d9875160214c,True,PASS,2.220446049250313e-15,4.440892098500626e-16,7.424587067918121e-06,0.9999999999999996,0.01769209584703978,9.771956870688307,22.96680411853514,0.15713595416787124,0.16750891741716623,0.1533106881480262,0.16080183410355606,-0.007491145955529854,0.07585796776590811
4524,64,6,Pauli_Z_YY,36dfe376e1a497ed609660566b5d427bc93414519a470893c6f67d87b0bf3a91,True,PASS,2.4424906541753444e-15,4.440892098500626e-16,6.935201637848169e-07,0.9999999999999998,0.01926178281881659,8.951466740207707,22.17065894779774,0.13407242104008105,0.1825761525227116,0.13088651710817079,0.13712557897482838,-0.006239061866657597,0.07492096554758684
4524,64,6,Custom_Domain,0a3e6c53dce911fac023568e337c2a565591a5aa11088848944fd5c9946d5f2d,True,PASS,2.6645352591003757e-15,4.440892098500626e-16,1.3890885972541245e-05,1.0000000000000027,0.007320893293272626,14.95533979942605,16.289355442224927,0.2598108321093916,0.1980890987319589,0.2663685394778354,0.25352636254796623,0.012842176929869165,0.12112156572001222
