Model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__class_weight,param_svc__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,split10_test_balanced_accuracy,split11_test_balanced_accuracy,split12_test_balanced_accuracy,split13_test_balanced_accuracy,split14_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,split10_test_precision,split11_test_precision,split12_test_precision,split13_test_precision,split14_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,split10_test_recall,split11_test_recall,split12_test_recall,split13_test_recall,split14_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,split10_test_f1,split11_test_f1,split12_test_f1,split13_test_f1,split14_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,split5_test_mcc,split6_test_mcc,split7_test_mcc,split8_test_mcc,split9_test_mcc,split10_test_mcc,split11_test_mcc,split12_test_mcc,split13_test_mcc,split14_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,split12_test_roc_auc,split13_test_roc_auc,split14_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,split5_test_specificity,split6_test_specificity,split7_test_specificity,split8_test_specificity,split9_test_specificity,split10_test_specificity,split11_test_specificity,split12_test_specificity,split13_test_specificity,split14_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity
PCA-4,0.18148407936096192,0.026312741930751973,0.16656128565470377,0.030276939904798288,0.1,,0.01,"{'svc__C': 0.1, 'svc__class_weight': None, 'svc__gamma': 0.01}",0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5970163116038776,0.0009100095404778449,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.6203926282051282,0.5670673076923077,0.565584935897436,0.6169654392764857,0.5272932816537468,0.6027644230769231,0.5665464743589743,0.5306490384615385,0.5685562015503876,0.6115956072351421,0.6162259615384615,0.5759214743589743,0.6062099358974359,0.6133720930232558,0.5860384366925064,0.5850122159279134,0.029669593407281907,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
PCA-4,0.20034465789794922,0.04831082321873654,0.17617467244466145,0.046069755286659436,0.1,balanced,scale,"{'svc__C': 0.1, 'svc__class_weight': 'balanced', 'svc__gamma': 'scale'}",0.6211180124223602,0.5434782608695652,0.577639751552795,0.5763239875389408,0.5638629283489096,0.5372670807453416,0.593167701863354,0.546583850931677,0.5794392523364486,0.6479750778816199,0.5683229813664596,0.5403726708074534,0.5683229813664596,0.6355140186915887,0.5482866043613707,0.5765116774056229,0.03345556584491349,12,0.5990785256410256,0.5078926282051283,0.5352964743589743,0.5555353682170543,0.5234980620155039,0.5151041666666667,0.5619791666666667,0.5117387820512821,0.5568677325581395,0.616703003875969,0.538661858974359,0.55,0.5647435897435897,0.6037427325581395,0.5320978682170543,0.5515293306499701,0.03263140382995071,3,0.5338983050847458,0.4158415841584158,0.4659090909090909,0.4715447154471545,0.44086021505376344,0.42276422764227645,0.49523809523809526,0.4215686274509804,0.475,0.5784313725490197,0.45871559633027525,0.4482758620689655,0.47019867549668876,0.5588235294117647,0.4393939393939394,0.473097589082345,0.0477229896020303,9,0.4846153846153846,0.3230769230769231,0.3153846153846154,0.4496124031007752,0.3178294573643411,0.4,0.4,0.33076923076923076,0.4418604651162791,0.4573643410852713,0.38461538461538464,0.6,0.5461538461538461,0.4418604651162791,0.4496124031007752,0.422850327966607,0.08052544131297666,5,0.5080645161290323,0.36363636363636365,0.3761467889908257,0.4603174603174603,0.36936936936936937,0.41106719367588934,0.4425531914893617,0.3706896551724138,0.4578313253012048,0.5108225108225108,0.41841004184100417,0.5131578947368421,0.505338078291815,0.4935064935064935,0.4444444444444444,0.4430236885150021,0.05401053051545123,5,0.20177889257116974,0.016692335598196505,0.07772027861188492,0.11201081830939004,0.05079238582546139,0.030504924991229983,0.1297398831353939,0.02476075592648408,0.11525312923746632,0.24577367111451467,0.08017370759670331,0.09845024668207498,0.12731000428386635,0.21847965678212955,0.06396373084526641,0.10622696143408214,0.06787953644527756,6,0.6065705128205129,0.5278044871794871,0.564022435897436,0.5904392764857882,0.5255571705426356,0.5447516025641026,0.5793669871794872,0.503125,0.5624192506459949,0.6489421834625322,0.5783653846153847,0.5576121794871796,0.5774839743589744,0.6179344315245477,0.5551518087855296,0.5693031123699728,0.03635353186427168,10,0.7135416666666666,0.6927083333333334,0.7552083333333334,0.6614583333333334,0.7291666666666666,0.6302083333333334,0.7239583333333334,0.6927083333333334,0.671875,0.7760416666666666,0.6927083333333334,0.5,0.5833333333333334,0.765625,0.6145833333333334,0.6802083333333334,0.07168604389202188,13
PCA-4,0.1303321361541748,0.004923489677597612,0.10918292999267579,0.010127478278552334,0.1,balanced,auto,"{'svc__C': 0.1, 'svc__class_weight': 'balanced', 'svc__gamma': 'auto'}",0.6211180124223602,0.5434782608695652,0.577639751552795,0.5763239875389408,0.5638629283489096,0.5372670807453416,0.593167701863354,0.546583850931677,0.5794392523364486,0.6479750778816199,0.5683229813664596,0.5403726708074534,0.5683229813664596,0.6355140186915887,0.5482866043613707,0.5765116774056229,0.03345556584491349,12,0.5990785256410256,0.5078926282051283,0.5352964743589743,0.5555353682170543,0.5234980620155039,0.5151041666666667,0.5619791666666667,0.5117387820512821,0.5568677325581395,0.616703003875969,0.538661858974359,0.55,0.5647435897435897,0.6037427325581395,0.5320978682170543,0.5515293306499701,0.03263140382995071,3,0.5338983050847458,0.4158415841584158,0.4659090909090909,0.4715447154471545,0.44086021505376344,0.42276422764227645,0.49523809523809526,0.4215686274509804,0.475,0.5784313725490197,0.45871559633027525,0.4482758620689655,0.47019867549668876,0.5588235294117647,0.4393939393939394,0.473097589082345,0.0477229896020303,9,0.4846153846153846,0.3230769230769231,0.3153846153846154,0.4496124031007752,0.3178294573643411,0.4,0.4,0.33076923076923076,0.4418604651162791,0.4573643410852713,0.38461538461538464,0.6,0.5461538461538461,0.4418604651162791,0.4496124031007752,0.422850327966607,0.08052544131297666,5,0.5080645161290323,0.36363636363636365,0.3761467889908257,0.4603174603174603,0.36936936936936937,0.41106719367588934,0.4425531914893617,0.3706896551724138,0.4578313253012048,0.5108225108225108,0.41841004184100417,0.5131578947368421,0.505338078291815,0.4935064935064935,0.4444444444444444,0.4430236885150021,0.05401053051545123,5,0.20177889257116974,0.016692335598196505,0.07772027861188492,0.11201081830939004,0.05079238582546139,0.030504924991229983,0.1297398831353939,0.02476075592648408,0.11525312923746632,0.24577367111451467,0.08017370759670331,0.09845024668207498,0.12731000428386635,0.21847965678212955,0.06396373084526641,0.10622696143408214,0.06787953644527756,6,0.6065705128205129,0.5278044871794871,0.564022435897436,0.5904392764857882,0.5255571705426356,0.5447516025641026,0.5793669871794872,0.503125,0.5624192506459949,0.6489421834625322,0.5783653846153847,0.5576121794871796,0.5774839743589744,0.6179344315245477,0.5551518087855296,0.5693031123699728,0.03635353186427168,10,0.7135416666666666,0.6927083333333334,0.7552083333333334,0.6614583333333334,0.7291666666666666,0.6302083333333334,0.7239583333333334,0.6927083333333334,0.671875,0.7760416666666666,0.6927083333333334,0.5,0.5833333333333334,0.765625,0.6145833333333334,0.6802083333333334,0.07168604389202188,13
PCA-4,0.12798914909362794,0.004976219774550621,0.1107832908630371,0.008740201953988141,0.1,balanced,0.01,"{'svc__C': 0.1, 'svc__class_weight': 'balanced', 'svc__gamma': 0.01}",0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5970163116038776,0.0009100095404778449,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5211538461538461,0.4438701923076923,0.5117387820512821,0.4991521317829458,0.48760497416020665,0.47435897435897434,0.4805288461538463,0.49899839743589747,0.5164324935400517,0.5434027777777778,0.5072916666666667,0.47431891025641026,0.5072516025641026,0.5824450904392765,0.5085594315245477,0.5038072078115683,0.03109117893765433,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
PCA-4,0.113316281636556,0.006763697803398805,0.09625684420267741,0.007074757044027396,1.0,,scale,"{'svc__C': 1, 'svc__class_weight': None, 'svc__gamma': 'scale'}",0.6335403726708074,0.6055900621118012,0.6273291925465838,0.6105919003115264,0.5919003115264797,0.6211180124223602,0.6273291925465838,0.5900621118012422,0.5887850467289719,0.6292834890965732,0.5993788819875776,0.6024844720496895,0.6242236024844721,0.6355140186915887,0.6292834890965732,0.6144276104048555,0.01621844350136554,1,0.5511217948717948,0.5301682692307692,0.5471554487179487,0.530765503875969,0.5125968992248062,0.5456730769230769,0.5533653846153846,0.5159054487179487,0.5125363372093024,0.5451187015503877,0.51875,0.5201121794871795,0.5383413461538462,0.5503270348837209,0.5540213178294574,0.5350639162194394,0.015203491552903597,8,0.8,0.5454545454545454,0.7083333333333334,0.5714285714285714,0.4666666666666667,0.625,0.6470588235294118,0.4722222222222222,0.45714285714285713,0.75,0.52,0.5454545454545454,0.8,0.8333333333333334,0.6470588235294118,0.6259435814729931,0.12418223740279886,2,0.12307692307692308,0.13846153846153847,0.13076923076923078,0.12403100775193798,0.10852713178294573,0.15384615384615385,0.16923076923076924,0.13076923076923078,0.12403100775193798,0.11627906976744186,0.1,0.09230769230769231,0.09230769230769231,0.11627906976744186,0.17054263565891473,0.12603061021665676,0.02350327157634619,11,0.21333333333333335,0.22085889570552147,0.22077922077922077,0.20382165605095542,0.1761006289308176,0.24691358024691357,0.2682926829268293,0.20481927710843373,0.1951219512195122,0.20134228187919462,0.16774193548387098,0.15789473684210525,0.16551724137931034,0.20408163265306123,0.26993865030674846,0.2077705136563886,0.03321534507866191,11,0.2078451573680063,0.0976105567811281,0.17618560216422227,0.1069120535910989,0.04243576134667495,0.1498092288204829,0.17040260417996028,0.049529500133353305,0.039439290355831415,0.18303486039905376,0.06875516509523286,0.0782238981640409,0.17852737760704745,0.21449602197139567,0.17213145219192555,0.12902256867796363,0.06035656647405232,1,0.6108573717948718,0.5810096153846154,0.5547275641025642,0.5940326227390181,0.5360949612403101,0.5715945512820513,0.5828125,0.5183092948717949,0.5684754521963824,0.610828488372093,0.5969150641025641,0.5505608974358974,0.615665064102564,0.5862403100775193,0.5725532945736433,0.5767118034850593,0.027130503965708347,6,0.9791666666666666,0.921875,0.9635416666666666,0.9375,0.9166666666666666,0.9375,0.9375,0.9010416666666666,0.9010416666666666,0.9739583333333334,0.9375,0.9479166666666666,0.984375,0.984375,0.9375,0.9440972222222221,0.026994155174412244,7
PCA-4,0.11627025604248047,0.008109981845229269,0.09486322402954102,0.005575113258044335,1.0,,auto,"{'svc__C': 1, 'svc__class_weight': None, 'svc__gamma': 'auto'}",0.6335403726708074,0.6055900621118012,0.6273291925465838,0.6105919003115264,0.5919003115264797,0.6211180124223602,0.6273291925465838,0.5900621118012422,0.5887850467289719,0.6292834890965732,0.5993788819875776,0.6024844720496895,0.6242236024844721,0.6355140186915887,0.6292834890965732,0.6144276104048555,0.01621844350136554,1,0.5511217948717948,0.5301682692307692,0.5471554487179487,0.530765503875969,0.5125968992248062,0.5456730769230769,0.5533653846153846,0.5159054487179487,0.5125363372093024,0.5451187015503877,0.51875,0.5201121794871795,0.5383413461538462,0.5503270348837209,0.5540213178294574,0.5350639162194394,0.015203491552903597,8,0.8,0.5454545454545454,0.7083333333333334,0.5714285714285714,0.4666666666666667,0.625,0.6470588235294118,0.4722222222222222,0.45714285714285713,0.75,0.52,0.5454545454545454,0.8,0.8333333333333334,0.6470588235294118,0.6259435814729931,0.12418223740279886,2,0.12307692307692308,0.13846153846153847,0.13076923076923078,0.12403100775193798,0.10852713178294573,0.15384615384615385,0.16923076923076924,0.13076923076923078,0.12403100775193798,0.11627906976744186,0.1,0.09230769230769231,0.09230769230769231,0.11627906976744186,0.17054263565891473,0.12603061021665676,0.02350327157634619,11,0.21333333333333335,0.22085889570552147,0.22077922077922077,0.20382165605095542,0.1761006289308176,0.24691358024691357,0.2682926829268293,0.20481927710843373,0.1951219512195122,0.20134228187919462,0.16774193548387098,0.15789473684210525,0.16551724137931034,0.20408163265306123,0.26993865030674846,0.2077705136563886,0.03321534507866191,11,0.2078451573680063,0.0976105567811281,0.17618560216422227,0.1069120535910989,0.04243576134667495,0.1498092288204829,0.17040260417996028,0.049529500133353305,0.039439290355831415,0.18303486039905376,0.06875516509523286,0.0782238981640409,0.17852737760704745,0.21449602197139567,0.17213145219192555,0.12902256867796363,0.06035656647405232,1,0.6108573717948718,0.5810096153846154,0.5547275641025642,0.5940326227390181,0.5360949612403101,0.5715945512820513,0.5828125,0.5183092948717949,0.5684754521963824,0.610828488372093,0.5969150641025641,0.5505608974358974,0.615665064102564,0.5862403100775193,0.5725532945736433,0.5767118034850593,0.027130503965708347,6,0.9791666666666666,0.921875,0.9635416666666666,0.9375,0.9166666666666666,0.9375,0.9375,0.9010416666666666,0.9010416666666666,0.9739583333333334,0.9375,0.9479166666666666,0.984375,0.984375,0.9375,0.9440972222222221,0.026994155174412244,7
PCA-4,0.11115171114603678,0.0041281581216426905,0.09698640505472819,0.006799813024190299,1.0,,0.01,"{'svc__C': 1, 'svc__class_weight': None, 'svc__gamma': 0.01}",0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5970163116038776,0.0009100095404778449,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.6167067307692308,0.5688701923076923,0.5670272435897435,0.6197109173126616,0.5278989018087855,0.5963541666666666,0.5651041666666666,0.527363782051282,0.5647206072351421,0.6094153746770026,0.6076121794871795,0.5717147435897436,0.6097355769230769,0.6053779069767442,0.5808301033591732,0.5825628395613859,0.02892652550482342,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
PCA-4,0.14258286158243816,0.0297535528097773,0.11546063423156738,0.023790205803913,1.0,balanced,scale,"{'svc__C': 1, 'svc__class_weight': 'balanced', 'svc__gamma': 'scale'}",0.6180124223602484,0.5807453416149069,0.5869565217391305,0.6012461059190031,0.5327102803738317,0.5372670807453416,0.593167701863354,0.5527950310559007,0.5856697819314641,0.6105919003115264,0.5869565217391305,0.531055900621118,0.5869565217391305,0.5856697819314641,0.557632398753894,0.5764955528466297,0.026745428877152005,14,0.5865384615384616,0.5503205128205129,0.5468349358974359,0.5763687015503876,0.5089026162790697,0.5163461538461538,0.5719150641025641,0.521915064102564,0.5620760658914729,0.585453003875969,0.5530448717948717,0.5459134615384615,0.5865785256410256,0.5671632751937985,0.5462693798449612,0.5550426729278473,0.024255407148851656,1,0.5339805825242718,0.4766355140186916,0.4835164835164835,0.5043478260869565,0.4132231404958678,0.424,0.49586776859504134,0.4351851851851852,0.4830508474576271,0.5175438596491229,0.48514851485148514,0.4426229508196721,0.49032258064516127,0.48412698412698413,0.45323741007194246,0.4748539765362994,0.033337375045652776,7,0.4230769230769231,0.3923076923076923,0.3384615384615385,0.4496124031007752,0.3875968992248062,0.4076923076923077,0.46153846153846156,0.36153846153846153,0.4418604651162791,0.4573643410852713,0.3769230769230769,0.6230769230769231,0.5846153846153846,0.4728682170542636,0.4883720930232558,0.44446034585569466,0.0753700216411082,3,0.4721030042918455,0.43037974683544306,0.39819004524886875,0.47540983606557374,0.4,0.41568627450980394,0.47808764940239046,0.3949579831932773,0.46153846153846156,0.48559670781893005,0.42424242424242425,0.5175718849840255,0.5333333333333333,0.47843137254901963,0.4701492537313433,0.45571186518298273,0.041632097026268466,1,0.1820626192939232,0.10483015447438129,0.10206939256667559,0.15617385890596988,0.01801297461466528,0.03291393056835973,0.14570734480464512,0.045548729443441474,0.12624396553547415,0.1750915553384125,0.11218605244676229,0.09096186953344056,0.1700350241325499,0.1348667068546114,0.09156427260369712,0.11255123007446731,0.04938308195801732,3,0.607411858974359,0.5624198717948719,0.5763221153846154,0.6139373385012921,0.5290293927648579,0.5453525641025642,0.5935897435897436,0.5178685897435897,0.5694444444444444,0.6246770025839793,0.5973157051282051,0.5572916666666667,0.5828125,0.6183381782945736,0.554828811369509,0.5767093188895515,0.031560549237884525,8,0.75,0.7083333333333334,0.7552083333333334,0.703125,0.6302083333333334,0.625,0.6822916666666666,0.6822916666666666,0.6822916666666666,0.7135416666666666,0.7291666666666666,0.46875,0.5885416666666666,0.6614583333333334,0.6041666666666666,0.6656250000000001,0.07162042274172713,15
PCA-4,0.2264585812886556,0.021840626247088938,0.16693196296691895,0.03599044049969298,1.0,balanced,auto,"{'svc__C': 1, 'svc__class_weight': 'balanced', 'svc__gamma': 'auto'}",0.6180124223602484,0.5807453416149069,0.5869565217391305,0.6012461059190031,0.5327102803738317,0.5372670807453416,0.593167701863354,0.5527950310559007,0.5856697819314641,0.6105919003115264,0.5869565217391305,0.531055900621118,0.5869565217391305,0.5856697819314641,0.557632398753894,0.5764955528466297,0.026745428877152005,14,0.5865384615384616,0.5503205128205129,0.5468349358974359,0.5763687015503876,0.5089026162790697,0.5163461538461538,0.5719150641025641,0.521915064102564,0.5620760658914729,0.585453003875969,0.5530448717948717,0.5459134615384615,0.5865785256410256,0.5671632751937985,0.5462693798449612,0.5550426729278473,0.024255407148851656,1,0.5339805825242718,0.4766355140186916,0.4835164835164835,0.5043478260869565,0.4132231404958678,0.424,0.49586776859504134,0.4351851851851852,0.4830508474576271,0.5175438596491229,0.48514851485148514,0.4426229508196721,0.49032258064516127,0.48412698412698413,0.45323741007194246,0.4748539765362994,0.033337375045652776,7,0.4230769230769231,0.3923076923076923,0.3384615384615385,0.4496124031007752,0.3875968992248062,0.4076923076923077,0.46153846153846156,0.36153846153846153,0.4418604651162791,0.4573643410852713,0.3769230769230769,0.6230769230769231,0.5846153846153846,0.4728682170542636,0.4883720930232558,0.44446034585569466,0.0753700216411082,3,0.4721030042918455,0.43037974683544306,0.39819004524886875,0.47540983606557374,0.4,0.41568627450980394,0.47808764940239046,0.3949579831932773,0.46153846153846156,0.48559670781893005,0.42424242424242425,0.5175718849840255,0.5333333333333333,0.47843137254901963,0.4701492537313433,0.45571186518298273,0.041632097026268466,1,0.1820626192939232,0.10483015447438129,0.10206939256667559,0.15617385890596988,0.01801297461466528,0.03291393056835973,0.14570734480464512,0.045548729443441474,0.12624396553547415,0.1750915553384125,0.11218605244676229,0.09096186953344056,0.1700350241325499,0.1348667068546114,0.09156427260369712,0.11255123007446731,0.04938308195801732,3,0.607411858974359,0.5624198717948719,0.5763221153846154,0.6139373385012921,0.5290293927648579,0.5453525641025642,0.5935897435897436,0.5178685897435897,0.5694444444444444,0.6246770025839793,0.5973157051282051,0.5572916666666667,0.5828125,0.6183381782945736,0.554828811369509,0.5767093188895515,0.031560549237884525,8,0.75,0.7083333333333334,0.7552083333333334,0.703125,0.6302083333333334,0.625,0.6822916666666666,0.6822916666666666,0.6822916666666666,0.7135416666666666,0.7291666666666666,0.46875,0.5885416666666666,0.6614583333333334,0.6041666666666666,0.6656250000000001,0.07162042274172713,15
PCA-4,0.1948969523111979,0.05859521676634952,0.15587474505106608,0.054351492422703096,1.0,balanced,0.01,"{'svc__C': 1, 'svc__class_weight': 'balanced', 'svc__gamma': 0.01}",0.5807453416149069,0.5,0.5559006211180124,0.5669781931464174,0.5763239875389408,0.5434782608695652,0.5341614906832298,0.6024844720496895,0.5420560747663551,0.5669781931464174,0.5434782608695652,0.5093167701863354,0.5434782608695652,0.616822429906542,0.5358255451713395,0.5545351934624588,0.03050519621475788,18,0.5428685897435898,0.4701923076923077,0.5207932692307693,0.5261022286821706,0.5046632751937984,0.514102564102564,0.49635416666666665,0.5139022435897436,0.5230741279069767,0.5350048449612403,0.4905048076923077,0.48794070512820514,0.5054086538461539,0.5359738372093024,0.4975169573643411,0.5109601719340091,0.019643640378306692,13,0.47368421052631576,0.36283185840707965,0.43564356435643564,0.44565217391304346,0.4186046511627907,0.42342342342342343,0.3979591836734694,0.5833333333333334,0.4296875,0.4528301886792453,0.3835616438356164,0.3888888888888889,0.41237113402061853,0.6153846153846154,0.3979591836734694,0.4414543702185564,0.0680746194801604,13,0.34615384615384615,0.3153846153846154,0.3384615384615385,0.3178294573643411,0.13953488372093023,0.36153846153846153,0.3,0.05384615384615385,0.4263565891472868,0.37209302325581395,0.2153846153846154,0.3769230769230769,0.3076923076923077,0.12403100775193798,0.3023255813953488,0.2865036772013516,0.10225116628067349,7,0.4,0.3374485596707819,0.38095238095238093,0.37104072398190047,0.20930232558139536,0.3900414937759336,0.34210526315789475,0.09859154929577464,0.4280155642023346,0.4085106382978723,0.27586206896551724,0.3828125,0.3524229074889868,0.2064516129032258,0.3436123348017621,0.32847799487171725,0.08888714605725556,7,0.09223945995986307,-0.06128698768874776,0.04397625469778673,0.05660325425669386,0.013424863686224758,0.02911706872962296,-0.007775208617626864,0.0720220883504963,0.04620799468144141,0.07298463846425991,-0.022253326891071207,-0.024247160796159344,0.011568161617292806,0.1292898847213447,-0.00528681571869995,0.02977227796351476,0.04885666694569786,13,0.5500801282051282,0.45977564102564106,0.526963141025641,0.5211159560723514,0.49446866925064603,0.49719551282051283,0.5032451923076924,0.49226762820512815,0.5396479328165376,0.5608042635658915,0.5106169871794872,0.4871794871794872,0.5201522435897435,0.5819605943152454,0.529110142118863,0.5183055679785331,0.030439604166227145,17,0.7395833333333334,0.625,0.703125,0.734375,0.8697916666666666,0.6666666666666666,0.6927083333333334,0.9739583333333334,0.6197916666666666,0.6979166666666666,0.765625,0.5989583333333334,0.703125,0.9479166666666666,0.6927083333333334,0.7354166666666668,0.10865670221014985,12
